geonameid	name	lat	lon	feature_code	admin1	admin2	population	timezone	modified
6418220	Orekhovo-Borisovo	55.61252	37.72639	PPLX	48		144000	Europe/Moscow	2013-04-02
6418787	Metrogorodok	55.80961	37.78739	PPLX	48		50000	Europe/Moscow	2013-04-02
6641869	Tsiolkovskiy	51.76872	128.12018	PPLA2	05		7194	Asia/Yakutsk	2026-01-21
6695754	Kogalym	62.26537	74.47906	PPL	32		57800	Asia/Yekaterinburg	2019-09-05
6853140	Lesnoy	57.6198	63.0784	PPL	71		55100	Asia/Yekaterinburg	2012-01-20
6864821	Vishnëvka	54.41235	86.39728	PPLA2	29		0	Asia/Novokuznetsk	2025-04-15
7080068	Blyasino	56.94565	28.30621	PPLA3	60		0	Europe/Moscow	2017-06-07
7496732	Krasnaya Glinka	53.7383	52.9392	PPL	55		85566	Asia/Yekaterinburg	2023-01-10
7597808	Norkino	56.6682	29.0286	PPLA3	60		0	Europe/Moscow	2017-05-08
8436165	Kurortnyy	60.16562	29.908	PPLX	42		70589	Europe/Moscow	2013-10-13
8504946	Chernaya Rechka	59.98594	30.30338	PPLX	42		56429	Europe/Moscow	2013-03-29
8504947	Untolovo	60.0122	30.20897	PPLX	42		50000	Europe/Moscow	2013-03-29
8504948	Petrogradka	59.96567	30.31154	PPLX	66		130455	Europe/Moscow	2013-06-10
8504949	Vasyl'evsky Ostrov	59.94091	30.25377	PPLX	66		203058	Europe/Moscow	2013-11-10
8504950	Parnas	60.06964	30.3487	PPLX	42		66693	Europe/Moscow	2013-03-29
8504951	Kalininskiy	59.99675	30.3899	PPLX	66		504641	Europe/Moscow	2020-02-25
8504952	Krasnogvargeisky	59.97305	30.47607	PPLX	66		337091	Europe/Moscow	2013-04-12
8504953	Admiralteisky	59.923	30.3	PPLX	66	8521318	157897	Europe/Moscow	2024-03-04
8504958	Akademicheskoe	60.01375	30.39471	PPLX	42		103304	Europe/Moscow	2013-03-29
8504959	Finlyandskiy	59.96824	30.36415	PPLX	42		72292	Europe/Moscow	2013-04-02
8504960	Centralniy	59.93111	30.36072	PPLX	66		214625	Europe/Moscow	2013-06-10
8504964	Svetlanovskiy	60.00276	30.33051	PPLX	42		85508	Europe/Moscow	2013-04-02
8505053	Vostochnoe Degunino	55.8801	37.55758	PPLA3	48	471823	95000	Europe/Moscow	2018-11-14
11152665	LMS	55.31425	37.18546	PPLA3	48	8520893	5238	Europe/Moscow	2016-05-12
11152666	Krasnaya Pahra	55.43223	37.26966	PPLA3	48	8520893	2434	Europe/Moscow	2016-05-12
11238229	Obruchevo	55.6591	37.52291	PPL	48	562221	85616	Europe/Moscow	2020-04-10
11534991	Petrovskoye	56.69755	28.645	PPLA3	60		0	Europe/Moscow	2017-05-09
12542004	Voskhod	55.97497	36.4556	PPLA2	47		0	Europe/Moscow	2023-07-13
12542005	Zvëzdnyy Gorodok	55.87794	38.11262	PPLA2	47		0	Europe/Moscow	2023-07-13
12542007	Molodëzhnyy	55.32708	36.78558	PPLA2	47		0	Europe/Moscow	2023-07-13
12575681	Tsunta	42.20093	45.93744	PPLA2	17		0	Europe/Moscow	2023-10-16
12750521	Kisilevsk	53.99623	86.64847	PPL	29		83431	Asia/Novokuznetsk	2024-04-19
13097877	Solnechnyy	55.28538	89.82829	PPLA2	91		0	Asia/Krasnoyarsk	2024-09-13
13097883	Kedrovyy	56.23573	92.32952	PPLA2	91		0	Asia/Krasnoyarsk	2024-09-13
13408681	Zainsk	55.28359	51.99865	PPLA2	73		0	Europe/Moscow	2025-09-09
13631665	gorod Solnetchnogorsk	56.18595	36.97561	PPLA2	47		62000	Europe/Moscow	2026-05-03
